"model_id","original_model_id","sku","model_status_code","locale","page_name","locale_code"
MD05953016,MD05953016,SK9Y.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05957077,MD05957077,PC389P.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05957177,MD05957177,PC389S.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05957617,MD05957617,PT3013.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05958696,MD05958696,"24TK410V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05960758,MD05960758,"22TK410V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05960777,MD05960777,"28TK410V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05964240,MD05964240,LMG710EM.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05964242,MD05964242,LMG710EM.AGBRPL.EEUK.UK.C,DISCONTINUED,UK,"",
MD05964243,MD05964243,LMG710EM.AGBRBL.EEUK.UK.C,DISCONTINUED,UK,"",
MD05965437,MD05965437,PK7.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05965497,MD05965497,PK5.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05965616,MD05965616,PK3.AGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05970058,MD05970058,HBS-780.ABEUBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05976136,MD05976136,OK75.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05976779,MD05976779,OK55.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05976859,MD05976859,CK56.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984736,MD05984736,GSX961MTAZ.AMTQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984756,MD05984756,GBB60NSYQE.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984796,MD05984796,F4J7FH1W.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984816,MD05984816,F4J6VY1W.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984856,MD05984856,FH6G1BCH2N.ABWQKUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05984936,MD05984936,GSX960MTAZ.AMTQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05985457,MD05985457,GMJ936NSHV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05985476,MD05985476,GML936NSHV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05985677,MD05985677,AN-MR18BA.AEU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05986276,MD05986276,GMX936SBHV.ASBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987036,MD05987036,GBB60MCGFS.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987156,MD05987156,FH4U2JCN2.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987176,MD05987176,FH4U2JCN8.AESQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987196,MD05987196,FH4U2VCN8.AESQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987316,MD05987316,FH4U2TDN2S.AESQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987396,MD05987396,F4J6JY1W.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987416,MD05987416,F4J6JY2S.AESQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987417,MD05987417,F4J6VY8S.AESQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05987838,MD05987838,GBB60MCPFS.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05994856,MD05994856,SPK8.DGBRLLK.EEUK.UK.C,SUSPENDED,UK,"",
MD05997936,MD05997936,"13Z980-G.AA52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD05997997,MD05997997,"14Z980-G.AA52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD05997998,MD05997998,"15Z980-H.AA75A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD05998076,MD05998076,"14Z980-G.AA72A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD05998096,MD05998096,"15Z980-G.AA52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06006237,MD06006237,PF50KS.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD06006238,MD06006238,HF80JG.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06006316,MD06006316,"24MK600M-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06006336,MD06006336,OLED55B8SLC.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06006476,MD06006476,"24MK430H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06006517,MD06006517,HU80KG.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06006536,MD06006536,OLED65B8SLC.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06006656,MD06006656,"32GK850F-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06007397,MD06007397,"28TK420S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06010159,MD06010159,GSL960PZBV.APZQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06010579,MD06010579,F4J6TY1W.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06010616,MD06010616,F4J8JH2WD.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06010796,MD06010796,W5J6TN2W.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06013516,MD06013516,"55UK6200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06013577,MD06013577,"22MK430H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06013596,MD06013596,"22MK600M-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06014117,MD06014117,"43UK6200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06014118,MD06014118,"49UK6200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06014296,MD06014296,"24MK400H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06014999,MD06014999,"22MK400H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06020716,MD06020716,"27MK430H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06020916,MD06020916,"22MK400A-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06021339,MD06021339,"34WK95U-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06027116,MD06027116,OLW480B.AEU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06029297,MD06029297,"70UK6500PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06029378,MD06029378,HU80KSW.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD06029879,MD06029879,"34WK95C-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06029936,MD06029936,"34GK950F-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06030579,MD06030579,SK4D.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06030876,MD06030876,SK1D.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD06030920,MD06030920,"34GK950G-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06031636,MD06031636,LGX210.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06032076,MD06032076,LMQ610EM.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06035256,MD06035256,"60UK6200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06035416,MD06035416,GSL761PZUV.APZQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06035816,MD06035816,F4J6TN1W.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06036278,MD06036278,LMX410EO.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06039616,MD06039616,"75UK6200PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06039676,MD06039676,"29UM59-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06039857,MD06039857,LMQ850EM.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06043716,MD06043716,RC90U2AV3W.ABWQKUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06043736,MD06043736,RC80U2AV2W.ABWQKUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06044036,MD06044036,"32QK500-C.AEKQ.EEUK.UK.C",DISCONTINUED,UK,"",
MD06066136,MD06066136,RK7.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06066236,MD06066236,LMV405EBW.AGBRWU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06066456,MD06066456,LK72B.EGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06066920,MD06066920,"32UK550-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06069596,MD06069596,"27UL600-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06069597,MD06069597,"27UL650-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06069617,MD06069617,"27UL850-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06069896,MD06069896,"32UL750-W.ARD.EEUK.UK.C",SUSPENDED,UK,"",
MD06075736,MD06075736,LMW315.AGBRSK.EEUK.UK.C,SUSPENDED,UK,"",
MD06076456,MD06076456,RL2.AINDPV.EEUK.UK.C,DISCONTINUED,UK,"",
MD06076477,MD06076477,SL4Y.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06076496,MD06076496,SL5Y.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06076497,MD06076497,SL6Y.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06080356,MD06080356,OLED65E9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06080557,MD06080557,SL7Y.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06080576,MD06080576,OLED77W9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06080577,MD06080577,RL4.DDVEVNT.EEUK.UK.C,DISCONTINUED,UK,"",
MD06081097,MD06081097,GML844PZKV.APZQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06081156,MD06081156,GMX844MCKV.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06081456,MD06081456,GMJ844PZKV.APZQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06081856,MD06081856,OLED65W9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06081876,MD06081876,OLED55E9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06085656,MD06085656,SL8YG.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06085736,MD06085736,SL9YG.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06085816,MD06085816,SL10YG.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06087856,MD06087856,"50UM7500PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088396,MD06088396,"43UM7500PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088440,MD06088440,"86UM7600PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088441,MD06088441,"70UM7100PLA.AEKD.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088456,MD06088456,"65UM7610PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088476,MD06088476,"50UM7600PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088479,MD06088479,"75UM7110PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088480,MD06088480,"65UM7400PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088482,MD06088482,"49UM7390PLC.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088484,MD06088484,"65UM7660PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088485,MD06088485,"32LM550BPLB.AEK.EEUK.UK.C",SUSPENDED,UK,"",
MD06088496,MD06088496,"65UM7510PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088497,MD06088497,"60UM7100PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088523,MD06088523,"70UM7450PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06088540,MD06088540,"65SM9800PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089176,MD06089176,"43UM7450PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089177,MD06089177,"43UM7400PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089178,MD06089178,"50UM7450PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089179,MD06089179,"55UM7660PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089180,MD06089180,"55UM7450PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089201,MD06089201,"43UM7390PLC.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089202,MD06089202,"55UM7510PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089203,MD06089203,"75UM7600PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089204,MD06089204,"55UM7400PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089216,MD06089216,"55UM7610PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089217,MD06089217,"43UM7600PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089224,MD06089224,"65UM7450PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089234,MD06089234,"49UM7400PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089262,MD06089262,"43UM7100PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089277,MD06089277,"55UM7100PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06089283,MD06089283,"49UM7100PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090756,MD06090756,"24GL600F-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090757,MD06090757,GBB92MCBKP.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06090817,MD06090817,"75SM8610PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090818,MD06090818,"43LM6300PLA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD06090819,MD06090819,"65SM9010PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090821,MD06090821,OLED65B9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06090822,MD06090822,"65SM8600PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090823,MD06090823,"86SM9000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090824,MD06090824,"65SM8500PLA.AEKD.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090825,MD06090825,"75SM9900PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090826,MD06090826,"65SM8200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06090828,MD06090828,GBB62PZGFN.APZQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD06090829,MD06090829,OLED77C9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06090831,MD06090831,GBF61PZJZN.APZQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD06091038,MD06091038,GBB61DSJZN.ADSQLGT.EEUK.UK.C,SUSPENDED,UK,"",
MD06091240,MD06091240,GBB92STAXP.ASTQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD06091316,MD06091316,GBB72PZEFN.APZQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD06092876,MD06092876,"55SM9800PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092877,MD06092877,OLED65C9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06092917,MD06092917,"55SM9010PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092936,MD06092936,"55SM8600PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092940,MD06092940,"75SM9000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092941,MD06092941,"49SM8500PLA.AEKD.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092943,MD06092943,"55SM8200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092944,MD06092944,"49SM8200PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092945,MD06092945,"49SM8600PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092946,MD06092946,OLED55C9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06092947,MD06092947,"49SM9000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06092954,MD06092954,OLED55B9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06092958,MD06092958,"55SM8500PLA.AEKD.EEUK.UK.C",DISCONTINUED,UK,"",
MD06093096,MD06093096,"32LM6300PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06093097,MD06093097,"34WL85C-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06093136,MD06093136,"32LM630BPLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06102999,MD06102999,HF60LSR.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD06103036,MD06103036,HF65LSR.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD06103057,MD06103057,"27UL550-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06114157,MD06114157,HF80LSR.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06114196,MD06114196,HF85LSR.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06126382,MD06126382,"32ML600M-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06134836,MD06134836,LMV500EM.AEEEBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06135176,MD06135176,F4V910BTS.ABLQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06135276,MD06135276,F4V909BTS.ABLQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06135316,MD06135316,F4V910WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06135936,MD06135936,F4V909WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06138757,MD06138757,F4MT08W.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06138777,MD06138777,F4V710STS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06138816,MD06138816,F4V709STS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06139016,MD06139016,GSX960MCVZ.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06139056,MD06139056,GSJ961NSVV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06139117,MD06139117,GSX961MCVZ.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06139156,MD06139156,GSX961NSVZ.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06139176,MD06139176,GSX960NSVZ.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06141957,MD06141957,F4V710WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06142076,MD06142076,F4V709WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06144516,MD06144516,F4V509WS.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06146516,MD06146516,"32GK650F-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06146576,MD06146576,"27UK670-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06147696,MD06147696,OLED65C9MLB.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06147736,MD06147736,OLED55C9MLB.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149816,MD06149816,F4J608WN.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149817,MD06149817,F4J609SS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149819,MD06149819,F4J609WN.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149836,MD06149836,F4V508WS.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149837,MD06149837,F4J609WS.ABWQNUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149838,MD06149838,F4J610SS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149858,MD06149858,FWJ685WS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06149876,MD06149876,F4J610WS.ABWQNUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06150278,MD06150278,GSL761MCXV.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06150616,MD06150616,LMG810EAW.AGBRMB.EEUK.UK.C,DISCONTINUED,UK,"",
MD06150697,MD06150697,LMX420EMW.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06151236,MD06151236,"24TL520S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06151296,MD06151296,"24TL510S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06151297,MD06151297,"24TL510V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06151339,MD06151339,GSJ961PZVV.APZQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06151377,MD06151377,"34WL500-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06151578,MD06151578,GSL760MCXV.AMCQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06151676,MD06151676,"29WL500-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06152516,MD06152516,"28TL510S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06152517,MD06152517,LMX525EAW.AGBRBL.EEUK.UK.C,DISCONTINUED,UK,"",
MD06152597,MD06152597,"28TL510V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06152617,MD06152617,"28TL520S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06153457,MD06153457,"17Z990-V.AA77A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06153497,MD06153497,"15Z990-V.AR52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06153596,MD06153596,"14Z990-V.AR52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06154117,MD06154117,PK7W.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06154137,MD06154137,"27GL850-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06154216,MD06154216,PK5W.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06154257,MD06154257,WK7W.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06154357,MD06154357,PK3W.AGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06154436,MD06154436,WK9.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06157056,MD06157056,AN-MR19BA.AEU.EEUK.UK.C,DISCONTINUED,UK,"",
MD06159736,MD06159736,"27MK400H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06159776,MD06159776,"24GL650-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06159876,MD06159876,"27UL500-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160018,MD06160018,"38GL950G-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD06160038,MD06160038,"14Z990-V.AA75A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160100,MD06160100,"15Z990-H.AA76A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160143,MD06160143,"17Z990-V.AA75A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160144,MD06160144,"14Z990-V.AP52A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160179,MD06160179,"15Z990-V.AA78A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160356,MD06160356,"24MD4KL-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160556,MD06160556,"27MK600M-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06160696,MD06160696,"34WL850-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06161236,MD06161236,LMX120EMW.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06161239,MD06161239,FWJ685SS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06161241,MD06161241,GBP31DSLZN.ADSQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD06161336,MD06161336,"49WL95C-W.AEK.EEUK.UK.C",SUSPENDED,UK,"",
MD06161357,MD06161357,"27GL650F-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06161396,MD06161396,"34GL750-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06164217,MD06164217,"27MD5KL-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06166396,MD06166396,"34WL750-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06166459,MD06166459,"34WL75C-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06166499,MD06166499,LMX120EMW.ATSCBL.EEUK.UK.C,DISCONTINUED,UK,"",
MD06168116,MD06168116,FWV917WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06168117,MD06168117,FWV996WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06168136,MD06168136,FWV796STS.ASSQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06168196,MD06168196,FWV796WTS.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06172076,MD06172076,"65UM7100PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06175576,MD06175576,OLED88Z9PLA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06175616,MD06175616,"65UM7000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06175916,MD06175916,"75UM7000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06175917,MD06175917,"49UM7000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06175918,MD06175918,"43UM7000PLA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06175936,MD06175936,"55UM7000PLC.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06181556,MD06181556,FWV595WS.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06181576,MD06181576,FWV585WS.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06190636,MD06190636,LMX320EMW.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06191816,MD06191816,"82UM7600PLB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD06201916,MD06201916,FDJ608W.ABWQKUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD06201936,MD06201936,FDV909W.BBWQKUK.EEUK.UK.C,ACTIVE,UK,"",
MD06202256,MD06202256,FWJ685WN.ABWQPUK.EEUK.UK.C,DISCONTINUED,UK,"",
